Season,Date,Team1,Team2,Home,Team1Pts,Team2Pts,Team1PtDiff,Team2PtDiff,Team1TM,Team2TM,Team1Rating,Team2Rating,Team1Y/P,Team2Y/P,Team1DY/P,Team2DY/P,Team1ToP,Team2ToP,Team1Sks,Team2Sks,Team1SkYds,Team2SkYds,Team1RushAtt,Team2RushAtt,Team1RushYds,Team2RushYds,Team1PYM,Team2PYM,Team1RYM,Team2RYM,Team1YM,Team2YM,Team1Won
2024,2024-11-10,SFO,TAM,1,23,20.0,3,-3.0,-1,1.0,119.3,82.0,6.77,3.71,3.71,6.77,1908,1692.0,3,2.0,15,11.0,22,27.0,75,110.0,233,-233.0,-35,35.0,4,-4.0,1
2024,2024-11-10,CHI,NWE,0,3,19.0,-16,16.0,1,-1.0,63.2,79.4,2.41,5.38,5.38,2.41,1652,1948.0,9,1.0,51,0.0,20,35.0,73,144.0,-115,115.0,-71,71.0,51,-51.0,0
2024,2024-11-07,BAL,CIN,0,35,34.0,1,-1.0,1,-1.0,141.4,108.3,6.71,6.27,6.27,6.71,1705,1895.0,0,3.0,0,7.0,25,16.0,99,49.0,-131,131.0,50,-50.0,-7,7.0,1
2024,2024-11-07,CIN,BAL,1,34,35.0,-1,1.0,-1,1.0,108.3,141.4,6.27,6.71,6.71,6.27,1895,1705.0,3,0.0,7,0.0,16,25.0,49,99.0,131,-131.0,-50,50.0,7,-7.0,0
2024,2024-11-04,KAN,TAM,0,30,24.0,6,-6.0,-1,1.0,116.8,112.3,4.63,5.46,5.46,4.63,2442,1510.0,4,2.0,31,11.0,35,19.0,124,95.0,71,-71.0,29,-29.0,20,-20.0,1
2024,2024-11-04,TAM,KAN,1,24,30.0,-6,6.0,1,-1.0,112.3,116.8,5.46,4.63,4.63,5.46,1510,2442.0,2,4.0,11,31.0,19,35.0,95,124.0,-71,71.0,-29,29.0,-20,20.0,0
2024,2024-11-03,TEN,NWE,0,20,17.0,3,-3.0,2,-2.0,90.5,69.8,5.48,4.54,4.54,5.48,2324,1749.0,1,4.0,7,21.0,39,20.0,167,110.0,48,-48.0,57,-57.0,-14,14.0,1
2024,2024-11-03,LAC,CLE,1,27,10.0,17,-17.0,3,-3.0,125.8,50.5,6.11,3.84,3.84,6.11,1551,2049.0,6,6.0,36,22.0,23,24.0,96,79.0,33,-33.0,17,-17.0,14,-14.0,1
2024,2024-11-03,CHI,ARI,1,9,29.0,-20,20.0,2,-2.0,68.9,88.3,3.44,6.14,6.14,3.44,1861,1739.0,6,3.0,45,17.0,23,34.0,69,213.0,35,-35.0,-144,144.0,28,-28.0,0
2024,2024-11-03,MIA,BUF,1,27,30.0,-3,3.0,0,0.0,124.9,95.6,6.22,5.51,5.51,6.22,1913,1687.0,1,1.0,7,4.0,31,19.0,149,94.0,-7,7.0,55,-55.0,3,-3.0,0
2024,2024-11-03,CLE,LAC,0,10,27.0,-17,17.0,-3,3.0,50.5,125.8,3.84,6.11,6.11,3.84,2049,1551.0,6,6.0,22,36.0,24,23.0,79,96.0,-33,33.0,-17,17.0,-14,14.0,0
2024,2024-11-03,CIN,LVR,0,41,24.0,17,-17.0,1,-1.0,115.5,90.2,5.25,3.68,3.68,5.25,2114,1486.0,1,5.0,8,41.0,31,21.0,130,60.0,86,-86.0,70,-70.0,-33,33.0,1
2024,2024-11-03,NOR,CAR,1,22,23.0,-1,1.0,1,-1.0,90.1,77.6,5.77,4.92,4.92,5.77,2059,1541.0,1,1.0,6,5.0,41,23.0,197,80.0,64,-64.0,117,-117.0,1,-1.0,0
2024,2024-11-03,GNB,DET,0,14,24.0,-10,10.0,-1,1.0,69.7,109.3,6.63,4.75,4.75,6.63,1729,1871.0,0,1.0,0,8.0,23,32.0,138,124.0,136,-136.0,14,-14.0,-8,8.0,0
2024,2024-11-03,CAR,NOR,0,23,22.0,1,-1.0,-1,1.0,77.6,90.1,4.92,5.77,5.77,4.92,1541,2059.0,1,1.0,5,6.0,23,41.0,80,197.0,-64,64.0,-117,117.0,-1,1.0,1
2024,2024-11-03,MIN,IND,0,21,13.0,8,-8.0,-1,1.0,108.6,63.7,5.85,4.63,4.63,5.85,2214,1386.0,4,3.0,30,20.0,32,19.0,133,68.0,123,-123.0,65,-65.0,10,-10.0,1
2024,2024-11-03,DET,GNB,1,24,14.0,10,-10.0,1,-1.0,109.3,69.7,4.75,6.63,6.63,4.75,1871,1729.0,1,0.0,8,0.0,32,23.0,124,138.0,-136,136.0,-14,14.0,8,-8.0,1
2024,2024-11-03,WAS,NYG,1,27,22.0,5,-5.0,1,-1.0,128.8,119.7,5.97,5.53,5.53,5.97,1680,1920.0,0,2.0,0,12.0,38,31.0,149,164.0,47,-47.0,-15,15.0,-12,12.0,1
2024,2024-11-03,NYG,WAS,0,22,27.0,-5,5.0,-1,1.0,119.7,128.8,5.53,5.97,5.97,5.53,1920,1680.0,2,0.0,12,0.0,31,38.0,164,149.0,-47,47.0,15,-15.0,12,-12.0,0
2024,2024-11-03,NWE,TEN,1,17,20.0,-3,3.0,-2,2.0,69.8,90.5,4.54,5.48,5.48,4.54,1749,2324.0,4,1.0,21,7.0,20,39.0,110,167.0,-48,48.0,-57,57.0,14,-14.0,0
2024,2024-11-03,BAL,DEN,0,41,10.0,31,-31.0,1,-1.0,158.3,76.2,7.33,4.69,4.69,7.33,1911,1689.0,1,4.0,11,28.0,34,30.0,127,122.0,72,-72.0,5,-5.0,-17,17.0,1
2024,2024-11-03,IND,MIN,1,13,21.0,-8,8.0,1,-1.0,63.7,108.6,4.63,5.85,5.85,4.63,1386,2214.0,3,4.0,20,30.0,19,32.0,68,133.0,-123,123.0,-65,65.0,-10,10.0,0
2024,2024-11-03,DAL,ATL,1,21,27.0,-6,6.0,1,-1.0,87.7,144.8,5.11,5.54,5.54,5.11,1840,1760.0,3,2.0,7,12.0,21,30.0,137,100.0,31,-31.0,37,-37.0,-5,5.0,0
2024,2024-11-03,LVR,CIN,1,24,41.0,-17,17.0,-1,1.0,90.2,115.5,3.68,5.25,5.25,3.68,1486,2114.0,5,1.0,41,8.0,21,31.0,60,130.0,-86,86.0,-70,70.0,33,-33.0,0
2024,2024-11-03,ARI,CHI,0,29,9.0,20,-20.0,-2,2.0,88.3,68.9,6.14,3.44,3.44,6.14,1739,1861.0,3,6.0,17,45.0,34,23.0,213,69.0,-35,35.0,144,-144.0,-28,28.0,1
2024,2024-11-03,LAR,SEA,1,26,20.0,6,-6.0,2,-2.0,83.3,90.7,5.38,5.73,5.73,5.38,1930,1973.0,0,7.0,0,46.0,24,33.0,68,107.0,-19,19.0,-39,39.0,-46,46.0,1
2024,2024-11-03,ATL,DAL,0,27,21.0,6,-6.0,-1,1.0,144.8,87.7,5.54,5.11,5.11,5.54,1760,1840.0,2,3.0,12,7.0,30,21.0,100,137.0,-31,31.0,-37,37.0,5,-5.0,1
2024,2024-11-03,JAX,PHI,1,23,28.0,-5,5.0,-2,2.0,40.9,132.3,4.22,6.12,6.12,4.22,1308,2292.0,2,3.0,14,20.0,18,46.0,60,237.0,-55,55.0,-177,177.0,-6,6.0,0
2024,2024-11-03,BUF,MIA,0,30,27.0,3,-3.0,0,0.0,95.6,124.9,5.51,6.22,6.22,5.51,1687,1913.0,1,1.0,4,7.0,19,31.0,94,149.0,7,-7.0,-55,55.0,-3,3.0,1
2024,2024-11-03,SEA,LAR,0,20,26.0,-6,6.0,-2,2.0,90.7,83.3,5.73,5.38,5.38,5.73,1973,1930.0,7,0.0,46,0.0,33,24.0,107,68.0,19,-19.0,39,-39.0,46,-46.0,0
2024,2024-11-03,PHI,JAX,0,28,23.0,5,-5.0,2,-2.0,132.3,40.9,6.12,4.22,4.22,6.12,2292,1308.0,3,2.0,20,14.0,46,18.0,237,60.0,55,-55.0,177,-177.0,6,-6.0,1
2024,2024-11-03,DEN,BAL,1,10,41.0,-31,31.0,-1,1.0,76.2,158.3,4.69,7.33,7.33,4.69,1689,1911.0,4,1.0,28,11.0,30,34.0,122,127.0,-72,72.0,-5,5.0,17,-17.0,0
2024,2024-10-31,NYJ,HOU,0,21,13.0,8,-8.0,0,0.0,118.1,57.3,5.33,4.29,4.29,5.33,1578,2022.0,2,8.0,18,56.0,21,36.0,100,187.0,58,-58.0,-87,87.0,-38,38.0,1
2024,2024-10-31,HOU,NYJ,1,13,21.0,-8,8.0,0,0.0,57.3,118.1,4.29,5.33,5.33,4.29,2022,1578.0,8,2.0,56,18.0,36,21.0,187,100.0,-58,58.0,87,-87.0,38,-38.0,0
2024,2024-10-28,NYG,PIT,1,18,26.0,-8,8.0,-1,1.0,72.7,114.9,5.88,6.76,6.76,5.88,1842,1758.0,4,4.0,27,19.0,25,31.0,157,167.0,-22,22.0,-10,10.0,8,-8.0,0
2024,2024-10-28,PIT,NYG,0,26,18.0,8,-8.0,1,-1.0,114.9,72.7,6.76,5.88,5.88,6.76,1758,1842.0,4,4.0,19,27.0,31,25.0,167,157.0,22,-22.0,10,-10.0,-8,8.0,1
2024,2024-10-27,CAR,DEN,1,14,28.0,-14,14.0,0,0.0,74.9,125.5,4.73,5.48,5.48,4.73,1610,1990.0,2,2.0,9,17.0,20,32.0,69,102.0,-83,83.0,-33,33.0,-8,8.0,0
2024,2024-10-27,HOU,IND,0,23,20.0,3,-3.0,1,-1.0,99.5,48.3,5.34,4.81,4.81,5.34,2120,1480.0,2,5.0,18,35.0,29,26.0,96,163.0,127,-127.0,-67,67.0,-17,17.0,1
2024,2024-10-27,BAL,CLE,1,24,29.0,-5,5.0,1,-1.0,101.8,115.3,6.24,6.08,6.08,6.24,1734,1866.0,3,2.0,26,13.0,21,23.0,124,80.0,-58,58.0,44,-44.0,13,-13.0,0
2024,2024-10-27,CLE,BAL,0,29,24.0,5,-5.0,-1,1.0,115.3,101.8,6.08,6.24,6.24,6.08,1866,1734.0,2,3.0,13,26.0,23,21.0,80,124.0,58,-58.0,-44,44.0,-13,13.0,1
2024,2024-10-27,TEN,DET,1,14,52.0,-38,38.0,-4,4.0,66.3,126.9,5.86,4.79,4.79,5.86,2137,1463.0,1,4.0,8,33.0,32,24.0,158,164.0,197,-197.0,-6,6.0,-25,25.0,0
2024,2024-10-27,IND,HOU,1,20,23.0,-3,3.0,-1,1.0,48.3,99.5,4.81,5.34,5.34,4.81,1480,2120.0,5,2.0,35,18.0,26,29.0,163,96.0,-127,127.0,67,-67.0,17,-17.0,0
2024,2024-10-27,DEN,CAR,0,28,14.0,14,-14.0,0,0.0,125.5,74.9,5.48,4.73,4.73,5.48,1990,1610.0,2,2.0,17,9.0,32,20.0,102,69.0,83,-83.0,33,-33.0,8,-8.0,1
2024,2024-10-27,GNB,JAX,1,30,27.0,3,-3.0,1,-1.0,93.4,104.7,6.3,6.96,6.96,6.3,2049,1551.0,1,1.0,0,9.0,39,23.0,170,91.0,-47,47.0,79,-79.0,-9,9.0,1
2024,2024-10-27,MIA,ARI,0,27,28.0,-1,1.0,0,0.0,97.9,116.3,5.89,6.27,6.27,5.89,1831,1769.0,1,0.0,7,0.0,25,26.0,150,82.0,-80,80.0,68,-68.0,7,-7.0,0
2024,2024-10-27,ATL,TAM,1,31,26.0,5,-5.0,3,-3.0,145.9,94.6,6.57,6.0,6.0,6.57,1646,1954.0,2,0.0,11,0.0,29,22.0,129,102.0,-65,65.0,27,-27.0,11,-11.0,1
2024,2024-10-27,TAM,ATL,0,26,31.0,-5,5.0,-3,3.0,94.6,145.9,6.0,6.57,6.57,6.0,1954,1646.0,0,2.0,0,11.0,22,29.0,102,129.0,65,-65.0,-27,27.0,-11,11.0,0
2024,2024-10-27,JAX,GNB,0,27,30.0,-3,3.0,-1,1.0,104.7,93.4,6.96,6.3,6.3,6.96,1551,2049.0,1,1.0,9,0.0,23,39.0,91,170.0,47,-47.0,-79,79.0,9,-9.0,0
2024,2024-10-27,NWE,NYJ,0,25,22.0,3,-3.0,0,0.0,73.6,111.2,3.94,5.89,5.89,3.94,1826,1774.0,2,1.0,19,9.0,31,28.0,112,112.0,-88,88.0,0,0.0,10,-10.0,1
2024,2024-10-27,DET,TEN,0,52,14.0,38,-38.0,4,-4.0,126.9,66.3,4.79,5.86,5.86,4.79,1463,2137.0,4,1.0,33,8.0,24,32.0,164,158.0,-197,197.0,6,-6.0,25,-25.0,1
2024,2024-10-27,NOR,LAC,1,8,26.0,-18,18.0,0,0.0,73.6,111.3,5.38,5.91,5.91,5.38,1732,1868.0,5,3.0,32,23.0,21,29.0,117,122.0,-7,7.0,-5,5.0,9,-9.0,0
2024,2024-10-27,LVR,KAN,0,20,27.0,-7,7.0,0,0.0,117.9,96.6,4.07,4.91,4.91,4.07,1650,1950.0,5,1.0,14,10.0,21,29.0,33,82.0,-57,57.0,-49,49.0,4,-4.0,0
2024,2024-10-27,KAN,LVR,1,27,20.0,7,-7.0,0,0.0,96.6,117.9,4.91,4.07,4.07,4.91,1950,1650.0,1,5.0,10,14.0,29,21.0,82,33.0,57,-57.0,49,-49.0,-4,4.0,1
2024,2024-10-27,PHI,CIN,1,37,17.0,20,-20.0,2,-2.0,132.5,84.7,6.73,4.83,4.83,6.73,1908,1692.0,0,1.0,0,12.0,39,20.0,161,58.0,14,-14.0,103,-103.0,-12,12.0,1
2024,2024-10-27,ARI,MIA,1,28,27.0,1,-1.0,0,0.0,116.3,97.9,6.27,5.89,5.89,6.27,1769,1831.0,0,1.0,0,7.0,26,25.0,82,150.0,80,-80.0,-68,68.0,-7,7.0,1
2024,2024-10-27,CIN,PHI,0,17,37.0,-20,20.0,-2,2.0,84.7,132.5,4.83,6.73,6.73,4.83,1692,1908.0,1,0.0,12,0.0,20,39.0,58,161.0,-14,14.0,-103,103.0,12,-12.0,0
2024,2024-10-27,NYJ,NWE,1,22,25.0,-3,3.0,0,0.0,111.2,73.6,5.89,3.94,3.94,5.89,1774,1826.0,1,2.0,9,19.0,28,31.0,112,112.0,88,-88.0,0,0.0,-10,10.0,0
2024,2024-10-27,SEA,BUF,0,10,31.0,-21,21.0,-1,1.0,78.5,102.9,4.96,6.45,6.45,4.96,1317,2283.0,1,1.0,11,2.0,17,34.0,32,164.0,-80,80.0,-132,132.0,9,-9.0,0
2024,2024-10-27,SFO,DAL,0,30,24.0,6,-6.0,2,-2.0,114.3,79.2,7.33,4.95,4.95,7.33,1992,1608.0,2,2.0,14,7.0,36,19.0,223,56.0,10,-10.0,167,-167.0,7,-7.0,1
2024,2024-10-27,BUF,SEA,1,31,10.0,21,-21.0,1,-1.0,102.9,78.5,6.45,4.96,4.96,6.45,2283,1317.0,1,1.0,2,11.0,34,17.0,164,32.0,80,-80.0,132,-132.0,-9,9.0,1
2024,2024-10-27,LAC,NOR,0,26,8.0,18,-18.0,0,0.0,111.3,73.6,5.91,5.38,5.38,5.91,1868,1732.0,3,5.0,23,32.0,29,21.0,122,117.0,7,-7.0,5,-5.0,-9,9.0,1
2024,2024-10-27,WAS,CHI,0,18,15.0,3,-3.0,1,-1.0,92.7,59.5,6.68,5.12,5.12,6.68,1936,1664.0,2,3.0,13,26.0,32,33.0,168,202.0,208,-208.0,-34,34.0,-13,13.0,1
2024,2024-10-27,DAL,SFO,1,24,30.0,-6,6.0,-2,2.0,79.2,114.3,4.95,7.33,7.33,4.95,1608,1992.0,2,2.0,7,14.0,19,36.0,56,223.0,-10,10.0,-167,167.0,-7,7.0,0
2024,2024-10-27,CHI,WAS,1,15,18.0,-3,3.0,-1,1.0,59.5,92.7,5.12,6.68,6.68,5.12,1664,1936.0,3,2.0,26,13.0,33,32.0,202,168.0,-208,208.0,34,-34.0,13,-13.0,0
2024,2024-10-24,LAR,MIN,0,30,20.0,10,-10.0,-1,1.0,124.5,128.7,5.85,5.52,5.52,5.85,2017,1583.0,0,3.0,0,28.0,32,22.0,107,64.0,67,-67.0,43,-43.0,-28,28.0,1
2024,2024-10-24,MIN,LAR,1,20,30.0,-10,10.0,1,-1.0,128.7,124.5,5.52,5.85,5.85,5.52,1583,2017.0,3,0.0,28,0.0,22,32.0,64,107.0,-67,67.0,-43,43.0,28,-28.0,0
2024,2024-10-21,ARI,LAC,0,17,15.0,2,-2.0,1,-1.0,67.0,97.1,5.93,6.17,6.17,5.93,1546,2054.0,0,3.0,0,13.0,29,22.0,181,59.0,-191,191.0,122,-122.0,-13,13.0,1
2024,2024-10-21,TAM,BAL,0,31,41.0,-10,10.0,-1,1.0,97.5,158.1,6.17,9.41,9.41,6.17,2105,1495.0,3,2.0,14,17.0,30,30.0,125,244.0,92,-92.0,-119,119.0,-3,3.0,0
2024,2024-10-21,LAC,ARI,1,15,17.0,-2,2.0,-1,1.0,97.1,67.0,6.17,5.93,5.93,6.17,2054,1546.0,3,0.0,13,0.0,22,29.0,59,181.0,191,-191.0,-122,122.0,13,-13.0,0
2024,2024-10-21,BAL,TAM,1,41,31.0,10,-10.0,1,-1.0,158.1,97.5,9.41,6.17,6.17,9.41,1495,2105.0,2,3.0,17,14.0,30,30.0,244,125.0,-92,92.0,119,-119.0,3,-3.0,1
2024,2024-10-20,SEA,ATL,1,34,14.0,20,-20.0,3,-3.0,114.4,74.5,6.05,5.2,5.2,6.05,1732,1868.0,1,3.0,6,32.0,26,32.0,103,155.0,22,-22.0,-52,52.0,-26,26.0,1
2024,2024-10-20,DET,MIN,1,31,29.0,2,-2.0,0,0.0,140.0,103.5,6.98,7.37,7.37,6.98,1743,1857.0,4,4.0,33,15.0,27,21.0,144,139.0,3,-3.0,5,-5.0,18,-18.0,1
2024,2024-10-20,HOU,GNB,1,22,24.0,-2,2.0,3,-3.0,58.8,95.5,3.4,4.95,4.95,3.4,1877,1723.0,4,3.0,31,25.0,33,20.0,142,82.0,-140,140.0,60,-60.0,6,-6.0,0
2024,2024-10-20,GNB,HOU,0,24,22.0,2,-2.0,-3,3.0,95.5,58.8,4.95,3.4,3.4,4.95,1723,1877.0,3,4.0,25,31.0,20,33.0,82,142.0,140,-140.0,-60,60.0,-6,6.0,1
2024,2024-10-20,IND,MIA,0,16,10.0,6,-6.0,1,-1.0,59.2,88.8,4.66,4.96,4.96,4.66,1729,1871.0,0,2.0,0,12.0,37,40.0,155,188.0,-20,20.0,-33,33.0,-12,12.0,1
2024,2024-10-20,CLE,CIN,0,14,21.0,-7,7.0,-2,2.0,64.3,108.9,4.36,4.21,4.21,4.36,2069,1531.0,4,3.0,18,17.0,21,25.0,77,59.0,95,-95.0,18,-18.0,1,-1.0,0
2024,2024-10-20,CIN,CLE,1,21,14.0,7,-7.0,2,-2.0,108.9,64.3,4.21,4.36,4.36,4.21,1531,2069.0,3,4.0,17,18.0,25,21.0,59,77.0,-95,95.0,-18,18.0,-1,1.0,1
2024,2024-10-20,TEN,BUF,1,10,34.0,-24,24.0,-2,2.0,74.5,116.1,4.31,7.2,7.2,4.31,1966,1634.0,3,1.0,15,8.0,24,20.0,89,74.0,-115,115.0,15,-15.0,7,-7.0,0
2024,2024-10-20,NWE,JAX,1,16,32.0,-16,16.0,0,0.0,109.7,121.5,5.46,6.17,6.17,5.46,1605,1995.0,2,0.0,19,0.0,15,39.0,38,171.0,64,-64.0,-133,133.0,19,-19.0,0
2024,2024-10-20,MIN,DET,0,29,31.0,-2,2.0,0,0.0,103.5,140.0,7.37,6.98,6.98,7.37,1857,1743.0,4,4.0,15,33.0,21,27.0,139,144.0,-3,3.0,-5,5.0,-18,18.0,0
2024,2024-10-20,JAX,NWE,0,32,16.0,16,-16.0,0,0.0,121.5,109.7,6.17,5.46,5.46,6.17,1995,1605.0,0,2.0,0,19.0,39,15.0,171,38.0,-64,64.0,133,-133.0,-19,19.0,1
2024,2024-10-20,BUF,TEN,0,34,10.0,24,-24.0,2,-2.0,116.1,74.5,7.2,4.31,4.31,7.2,1634,1966.0,1,3.0,8,15.0,20,24.0,74,89.0,115,-115.0,-15,15.0,-7,7.0,1
2024,2024-10-20,NYG,PHI,0,3,28.0,-25,25.0,0,0.0,66.0,111.5,2.16,5.22,5.22,2.16,1480,2120.0,8,5.0,62,44.0,18,45.0,76,269.0,-27,27.0,-193,193.0,18,-18.0,0
2024,2024-10-20,ATL,SEA,0,14,34.0,-20,20.0,-3,3.0,74.5,114.4,5.2,6.05,6.05,5.2,1868,1732.0,3,1.0,32,6.0,32,26.0,155,103.0,-22,22.0,52,-52.0,26,-26.0,0
2024,2024-10-20,NYJ,PIT,1,15,,-22,,-2,,70.0,,5.87,,6.2,,1671,,1,,7,,15,,54,,9,,-95,,3,,0
2024,2024-10-20,MIA,IND,1,10,16.0,-6,6.0,-1,1.0,88.8,59.2,4.96,4.66,4.66,4.96,1871,1729.0,2,0.0,12,0.0,40,37.0,188,155.0,20,-20.0,33,-33.0,12,-12.0,0
2024,2024-10-20,PHI,NYG,1,28,3.0,25,-25.0,0,0.0,111.5,66.0,5.22,2.16,2.16,5.22,2120,1480.0,5,8.0,44,62.0,45,18.0,269,76.0,27,-27.0,193,-193.0,-18,18.0,1
2024,2024-10-20,LAR,LVR,0,20,15.0,5,-5.0,3,-3.0,62.6,33.0,4.98,4.23,4.23,4.98,1572,2028.0,1,2.0,10,11.0,28,29.0,115,122.0,-51,51.0,-7,7.0,-1,1.0,1
2024,2024-10-20,LVR,LAR,1,15,20.0,-5,5.0,-3,3.0,33.0,62.6,4.23,4.98,4.98,4.23,2028,1572.0,2,1.0,11,10.0,29,28.0,122,115.0,51,-51.0,7,-7.0,1,-1.0,0
2024,2024-10-20,LVR,LAR,1,15,20.0,-5,5.0,-3,3.0,33.0,62.6,4.23,4.98,4.98,4.23,2028,1572.0,2,1.0,11,10.0,29,28.0,122,115.0,51,-51.0,7,-7.0,1,-1.0,0
2024,2024-10-20,LAR,LVR,0,20,15.0,5,-5.0,3,-3.0,62.6,33.0,4.98,4.23,4.23,4.98,1572,2028.0,1,2.0,10,11.0,28,29.0,115,122.0,-51,51.0,-7,7.0,-1,1.0,1
2024,2024-10-20,KAN,SFO,1,28,18.0,10,-10.0,1,-1.0,44.4,36.7,4.84,5.54,5.54,4.84,2104,1496.0,2,1.0,9,3.0,39,24.0,184,101.0,-64,64.0,83,-83.0,6,-6.0,1
2024,2024-10-20,SFO,KAN,0,18,28.0,-10,10.0,-1,1.0,36.7,44.4,5.54,4.84,4.84,5.54,1496,2104.0,1,2.0,3,9.0,24,39.0,101,184.0,64,-64.0,-83,83.0,-6,6.0,0
2024,2024-10-20,CAR,WAS,1,7,40.0,-33,33.0,-2,2.0,43.3,128.5,4.19,6.68,6.68,4.19,1495,2105.0,2,1.0,4,4.0,23,37.0,95,214.0,-122,122.0,-119,119.0,0,0.0,0
2024,2024-10-20,WAS,CAR,0,40,7.0,33,-33.0,2,-2.0,128.5,43.3,6.68,4.19,4.19,6.68,2105,1495.0,1,2.0,4,4.0,37,23.0,214,95.0,122,-122.0,119,-119.0,0,0.0,1
2024,2024-10-17,DEN,NOR,1,33,10.0,23,-23.0,1,-1.0,79.6,92.9,6.38,4.11,4.11,6.38,1996,1604.0,0,6.0,0,36.0,35,21.0,225,97.0,-10,10.0,128,-128.0,-36,36.0,1
2024,2024-10-17,NOR,DEN,0,10,33.0,-23,23.0,-1,1.0,92.9,79.6,4.11,6.38,6.38,4.11,1604,1996.0,6,0.0,36,0.0,21,35.0,97,225.0,10,-10.0,-128,128.0,36,-36.0,0
2024,2024-10-14,BUF,NYJ,1,23,20.0,3,-3.0,1,-1.0,127.9,99.0,5.98,6.66,6.66,5.98,1774,1826.0,2,3.0,5,22.0,33,21.0,149,121.0,-62,62.0,28,-28.0,-17,17.0,1
2024,2024-10-14,NYJ,BUF,0,20,23.0,-3,3.0,-1,1.0,99.0,127.9,6.66,5.98,5.98,6.66,1826,1774.0,3,2.0,22,5.0,21,33.0,121,149.0,62,-62.0,-28,28.0,17,-17.0,0
2024,2024-10-13,ATL,CAR,1,38,20.0,18,-18.0,1,-1.0,97.2,78.9,6.22,5.4,5.4,6.22,1840,1760.0,0,0.0,0,0.0,38,24.0,198,114.0,4,-4.0,84,-84.0,0,0.0,1
2024,2024-10-13,CAR,ATL,0,20,38.0,-18,18.0,-1,1.0,78.9,97.2,5.4,6.22,6.22,5.4,1760,1840.0,0,0.0,0,0.0,24,38.0,114,198.0,-4,4.0,-84,84.0,0,0.0,0
2024,2024-10-13,CHI,JAX,0,35,16.0,19,-19.0,1,-1.0,124.4,92.4,6.11,4.63,4.63,6.11,1840,1760.0,3,4.0,5,30.0,29,20.0,152,68.0,11,-11.0,84,-84.0,-25,25.0,1
2024,2024-10-13,JAX,CHI,1,16,35.0,-19,19.0,-1,1.0,92.4,124.4,4.63,6.11,6.11,4.63,1760,1840.0,4,3.0,30,5.0,20,29.0,68,152.0,-11,11.0,-84,84.0,25,-25.0,0
2024,2024-10-13,DAL,DET,0,9,47.0,-38,38.0,-5,5.0,42.2,149.3,3.86,7.45,7.45,3.86,1517,2083.0,4,3.0,26,26.0,17,36.0,53,184.0,-110,110.0,-131,131.0,0,0.0,0
2024,2024-10-13,DET,DAL,1,47,9.0,38,-38.0,5,-5.0,149.3,42.2,7.45,3.86,3.86,7.45,2083,1517.0,3,4.0,26,26.0,36,17.0,184,53.0,110,-110.0,131,-131.0,0,0.0,1
2024,2024-10-13,DEN,LAC,0,16,23.0,-7,7.0,-2,2.0,84.9,92.4,5.96,4.67,4.67,5.96,1357,2243.0,2,3.0,10,15.0,18,38.0,110,128.0,-16,16.0,-18,18.0,-5,5.0,0
2024,2024-10-13,LAC,DEN,1,23,16.0,7,-7.0,2,-2.0,92.4,84.9,4.67,5.96,5.96,4.67,2243,1357.0,3,2.0,15,10.0,38,18.0,128,110.0,16,-16.0,18,-18.0,5,-5.0,1
2024,2024-10-13,ARI,GNB,1,13,34.0,-21,21.0,-2,2.0,97.7,119.5,5.51,6.24,6.24,5.51,1405,2195.0,0,0.0,0,0.0,23,38.0,89,179.0,-44,44.0,-90,90.0,0,0.0,0
2024,2024-10-13,GNB,ARI,0,34,13.0,21,-21.0,2,-2.0,119.5,97.7,6.24,5.51,5.51,6.24,2195,1405.0,0,0.0,0,0.0,38,23.0,179,89.0,44,-44.0,90,-90.0,0,0.0,1
2024,2024-10-13,NOR,TAM,0,27,51.0,-24,24.0,0,0.0,60.7,97.6,4.59,8.25,8.25,4.59,1558,2042.0,5,1.0,21,8.0,21,35.0,81,277.0,-95,95.0,-196,196.0,13,-13.0,0
2024,2024-10-13,TAM,NOR,1,51,27.0,24,-24.0,0,0.0,97.6,60.7,8.25,4.59,4.59,8.25,2042,1558.0,1,5.0,8,21.0,35,21.0,277,81.0,95,-95.0,196,-196.0,-13,13.0,1
2024,2024-10-13,HOU,NWE,1,41,21.0,20,-20.0,3,-3.0,97.4,88.3,5.94,4.62,4.62,5.94,1847,1753.0,2,4.0,16,34.0,28,26.0,192,82.0,-33,33.0,110,-110.0,-18,18.0,1
2024,2024-10-13,NWE,HOU,0,21,41.0,-20,20.0,-3,3.0,88.3,97.4,4.62,5.94,5.94,4.62,1753,1847.0,4,2.0,34,16.0,26,28.0,82,192.0,33,-33.0,-110,110.0,18,-18.0,0
2024,2024-10-13,CIN,NYG,1,17,7.0,10,-10.0,0,0.0,89.6,57.5,5.85,4.18,4.18,5.85,1553,2047.0,4,2.0,25,15.0,20,31.0,121,119.0,-7,7.0,2,-2.0,10,-10.0,1
2024,2024-10-13,NYG,CIN,0,7,17.0,-10,10.0,0,0.0,57.5,89.6,4.18,5.85,5.85,4.18,2047,1553.0,2,4.0,15,25.0,31,20.0,119,121.0,7,-7.0,-2,2.0,-10,10.0,0
2024,2024-10-13,IND,TEN,1,20,17.0,3,-3.0,0,0.0,77.6,63.0,4.08,4.38,4.38,4.08,1768,1832.0,0,0.0,0,0.0,28,28.0,80,146.0,94,-94.0,-66,66.0,0,0.0,1
