,ID,Team1Won,Season,Date,Team1,Team2,Home,Team1Pts,Team2Pts,Team1PtDiff,Team2PtDiff,Team1TM,Team2TM,Team1Rating,Team2Rating,Team1Sks,Team2Sks,Team1SkYds,Team2SkYds,Team1RushAtt,Team2RushAtt,Team1RushYds,Team2RushYds,Team1RYM,Team2RYM,Team1PYM,Team2PYM,Team1YM,Team2YM
512,453,True,2023,2023-12-30,DAL,DET,1,20,19,1,-1,0,0,103.5,70.5,3,1,22,7,21,31,61,125,-64,64,28,-28,-36,36
513,427,False,2023,2023-12-31,ATL,CHI,0,17,37,-20,20,-4,4,28.2,95.8,2,3,7,28,24,37,134,192,-58,58,-67,67,-125,125
514,429,True,2023,2023-12-31,IND,LVR,1,23,20,3,-3,0,0,111.5,94.8,1,2,9,13,29,25,134,84,50,-50,-71,71,-21,21
515,431,True,2023,2023-12-31,DEN,LAC,1,16,9,7,-7,1,-1,93.7,78.3,2,1,12,5,33,24,101,86,15,-15,-3,3,12,-12
516,433,True,2023,2023-12-31,HOU,TEN,1,26,3,23,-23,1,-1,102.7,81.2,1,6,12,50,28,21,111,53,58,-58,67,-67,125,-125
517,435,False,2023,2023-12-31,CAR,JAX,0,0,26,-26,26,-1,1,53.1,89.2,6,3,45,16,15,35,57,155,-98,98,-95,95,-193,193
518,437,False,2023,2023-12-31,CIN,KAN,0,17,25,-8,8,1,-1,85.0,108.5,6,2,38,4,32,22,104,132,-28,28,-82,82,-110,110
519,443,True,2023,2023-12-31,ARI,PHI,0,35,31,4,-4,0,0,116.7,120.8,1,0,4,0,40,23,221,91,130,-130,44,-44,174,-174
520,441,False,2023,2023-12-31,NYG,LAR,1,25,26,-1,1,2,-2,87.3,81.2,6,4,35,31,20,23,105,105,0,0,-2,2,-2,2
521,445,False,2023,2023-12-31,MIA,BAL,0,19,56,-37,37,-2,2,71.9,158.3,3,1,16,9,25,32,154,160,-6,6,-110,110,-116,116
522,425,True,2023,2023-12-31,BUF,NWE,1,27,21,6,-6,3,-3,53.3,44.4,1,3,15,18,37,24,127,103,24,-24,-37,37,-13,13
523,449,True,2023,2023-12-31,NOR,TAM,0,23,13,10,-10,4,-4,108.5,89.5,1,2,6,17,35,15,108,57,51,-51,-90,90,-39,39
524,451,True,2023,2023-12-31,SFO,WAS,0,27,10,17,-17,2,-2,124.7,59.1,1,1,6,6,39,14,184,62,122,-122,61,-61,183,-183
525,439,True,2023,2023-12-31,GNB,MIN,0,33,10,23,-23,1,-1,128.7,65.1,0,4,0,36,39,16,177,67,110,-110,149,-149,259,-259
526,447,True,2023,2023-12-31,PIT,SEA,0,30,23,7,-7,1,-1,112.2,105.7,1,1,8,9,46,15,202,88,114,-114,-15,15,99,-99
527,423,True,2023,2024-01-06,PIT,BAL,0,17,10,7,-7,0,0,115.0,76.2,3,4,18,28,39,25,155,106,49,-49,16,-16,65,-65
528,421,False,2023,2024-01-06,IND,HOU,1,19,23,-4,4,-1,1,71.7,131.2,1,2,8,18,37,28,227,60,167,-167,-113,113,54,-54
529,419,True,2023,2024-01-07,DAL,WAS,0,38,10,28,-28,2,-2,121.8,63.1,0,4,0,27,29,17,131,50,81,-81,179,-179,260,-260
530,393,False,2023,2024-01-07,CAR,TAM,1,0,9,-9,9,-2,2,74.8,69.1,3,3,26,22,29,29,131,113,18,-18,-47,47,-29,29
531,395,True,2023,2024-01-07,CIN,CLE,1,31,14,17,-17,1,-1,111.6,59.8,3,3,31,26,30,24,183,104,79,-79,5,-5,84,-84
532,397,False,2023,2024-01-07,ARI,SEA,1,20,21,-1,1,0,0,110.7,101.6,1,0,2,0,38,25,206,138,68,-68,71,-71,139,-139
533,401,False,2023,2024-01-07,CHI,GNB,0,9,17,-8,8,1,-1,97.9,127.6,5,1,31,8,25,27,75,124,-49,49,-191,191,-240,240
534,403,True,2023,2024-01-07,BUF,MIA,0,21,14,7,-7,-1,1,101.6,61.8,3,1,14,6,36,20,128,108,20,-20,178,-178,198,-198
535,399,True,2023,2024-01-07,DET,MIN,1,30,20,10,-10,2,-2,124.5,89.1,1,4,9,37,23,22,70,89,-19,19,-48,48,-67,67
536,407,False,2023,2024-01-07,NWE,NYJ,1,3,17,-14,14,-1,1,20.1,49.8,7,1,57,1,21,42,88,185,-97,97,-38,38,-135,135
537,409,True,2023,2024-01-07,NYG,PHI,1,27,10,17,-17,3,-3,99.0,53.7,2,5,5,37,30,24,109,133,-24,24,140,-140,116,-116
538,411,False,2023,2024-01-07,JAX,TEN,0,20,28,-8,8,-1,1,81.5,87.3,0,2,0,16,23,26,82,175,-93,93,128,-128,35,-35
539,413,False,2023,2024-01-07,DEN,LVR,0,14,27,-13,13,-1,1,82.0,104.9,5,3,34,14,20,31,48,129,-81,81,8,-8,-73,73
540,415,True,2023,2024-01-07,KAN,LAC,0,13,12,1,-1,0,0,51.3,72.6,1,3,9,23,28,30,123,118,5,-5,-90,90,-85,85
541,417,True,2023,2024-01-07,LAR,SFO,0,21,20,1,-1,0,0,99.8,94.2,2,3,14,14,36,29,109,125,-16,16,-26,26,-42,42
542,405,False,2023,2024-01-07,ATL,NOR,0,17,48,-31,31,-3,3,97.4,142.9,1,3,7,18,25,35,78,154,-76,76,65,-65,-11,11
543,391,True,2024,2024-09-05,KAN,BAL,1,27,20,7,-7,0,0,101.9,90.2,2,1,10,6,20,32,72,185,-113,113,14,-14,-99,99
544,389,False,2024,2024-09-06,GNB,PHI,0,29,34,-5,5,2,-2,80.7,78.8,2,2,9,12,21,38,163,144,19,-19,-15,15,4,-4
545,363,False,2024,2024-09-08,ATL,PIT,1,10,18,-8,8,-3,3,59.0,87.8,2,2,18,23,22,41,89,137,-48,48,4,-4,-44,44
546,365,True,2024,2024-09-08,BUF,ARI,1,34,28,6,-6,0,0,137.7,88.9,2,4,10,16,33,25,130,124,6,-6,76,-76,82,-82
547,371,False,2024,2024-09-08,CLE,DAL,1,17,33,-16,16,-2,2,51.1,83.2,6,3,32,16,19,25,93,102,-9,9,-26,26,-35,35
548,369,False,2024,2024-09-08,CIN,NWE,1,10,16,-6,6,-2,2,86.0,75.0,3,1,10,1,16,39,70,170,-100,100,34,-34,-66,66
549,373,False,2024,2024-09-08,IND,HOU,1,27,29,-2,2,-1,1,101.2,112.0,2,4,13,30,22,40,104,213,-109,109,-5,5,-114,114
550,367,True,2024,2024-09-08,CHI,TEN,1,24,17,7,-7,2,-2,55.7,49.5,2,3,29,23,22,26,84,140,-56,56,-40,40,-96,96
551,377,False,2024,2024-09-08,JAX,MIA,0,17,20,-3,3,-1,1,97.7,98.8,3,3,23,19,26,25,128,81,47,-47,-180,180,-133,133
552,387,True,2024,2024-09-08,TAM,WAS,1,37,20,17,-17,0,0,146.4,89.1,1,2,9,23,30,30,112,138,-26,26,119,-119,93,-93
553,385,False,2024,2024-09-08,DEN,SEA,0,20,26,-6,6,-1,1,47.5,85.1,2,2,6,13,25,33,99,146,-47,47,-26,26,-73,73
554,375,True,2024,2024-09-08,DET,LAR,1,26,20,6,-6,0,0,85.0,84.1,2,2,17,13,31,23,163,83,80,-80,-104,104,-24,24
555,381,True,2024,2024-09-08,MIN,NYG,0,28,6,22,-22,0,0,113.2,42.4,1,5,7,20,26,21,111,74,37,-37,35,-35,72,-72
556,379,False,2024,2024-09-08,CAR,NOR,0,10,47,-37,37,-2,2,31.8,140.8,4,1,26,1,20,37,58,180,-122,122,-64,64,-186,186
557,383,False,2024,2024-09-08,LVR,LAC,0,10,22,-12,12,-3,3,95.1,91.8,4,1,32,4,22,27,71,176,-105,105,85,-85,-20,20
558,361,False,2024,2024-09-09,NYJ,SFO,0,19,32,-13,13,-2,2,94.5,88.4,1,3,5,10,19,38,68,180,-112,112,-23,23,-135,135
559,359,True,2024,2024-09-12,BUF,MIA,0,31,10,21,-21,3,-3,107.1,54.6,0,2,0,13,26,34,108,139,-31,31,-73,73,-104,104
560,331,False,2024,2024-09-15,CAR,LAC,1,3,26,-23,23,1,-1,57.2,100.0,2,1,15,0,18,44,90,219,-129,129,-61,61,-190,190
561,333,True,2024,2024-09-15,ARI,LAR,1,41,10,31,-31,0,0,158.3,90.4,1,5,8,24,40,20,231,53,178,-178,66,-66,244,-244
562,335,False,2024,2024-09-15,DAL,NOR,1,19,44,-25,25,-1,1,75.4,125.0,3,1,14,1,21,39,68,190,-122,122,43,-43,-79,79
563,337,False,2024,2024-09-15,DEN,PIT,1,6,13,-7,7,-2,2,55.2,95.8,2,2,15,7,19,36,64,141,-77,77,121,-121,44,-44
564,339,False,2024,2024-09-15,DET,TAM,1,16,20,-4,4,-1,1,63.4,82.3,0,5,0,39,27,23,139,70,69,-69,178,-178,247,-247
565,341,False,2024,2024-09-15,IND,GNB,0,10,16,-6,6,-2,2,41.8,126.8,1,0,6,0,18,53,140,261,-121,121,76,-76,-45,45
566,347,False,2024,2024-09-15,CIN,KAN,0,25,26,-1,1,2,-2,103.7,78.2,3,2,12,14,22,32,74,149,-75,75,109,-109,34,-34
567,345,True,2024,2024-09-15,CLE,JAX,0,18,13,5,-5,0,0,78.8,68.2,2,4,14,24,29,21,125,127,-2,2,-24,24,-26,26
568,349,True,2024,2024-09-15,MIN,SFO,1,23,17,6,-6,0,0,109.1,98.4,4,6,11,25,24,25,146,102,44,-44,-37,37,7,-7
569,353,True,2024,2024-09-15,NYJ,TEN,0,24,17,7,-7,2,-2,98.7,81.0,2,4,12,22,24,28,101,130,-29,29,-6,6,-35,35
570,355,True,2024,2024-09-15,LVR,BAL,0,26,23,3,-3,0,0,94.7,79.5,5,2,43,15,17,27,27,151,-124,124,1,-1,-123,123
571,357,False,2024,2024-09-15,NYG,WAS,0,18,21,-3,3,-1,1,100.0,96.8,1,5,3,16,22,35,129,215,-86,86,-35,35,-121,121
572,343,False,2024,2024-09-15,CHI,HOU,0,13,19,-6,6,-1,1,51.0,91.8,7,3,40,25,22,22,71,75,-4,4,-101,101,-105,105
573,351,False,2024,2024-09-15,NWE,SEA,1,20,23,-3,3,0,0,83.7,101.7,3,3,24,15,36,19,185,46,139,-139,-187,187,-48,48
574,329,True,2024,2024-09-16,ATL,PHI,0,22,21,1,-1,1,-1,117.2,88.1,1,1,8,4,28,37,152,186,-34,34,54,-54,20,-20
575,327,False,2024,2024-09-19,NWE,NYJ,0,3,24,-21,21,-1,1,72.6,117.2,7,2,59,14,15,33,78,133,-55,55,-206,206,-261,261
576,322,True,2024,2024-09-22,DEN,TAM,0,26,7,19,-19,1,-1,85.0,79.4,0,7,0,31,28,16,136,91,45,-45,84,-84,129,-129
577,301,True,2024,2024-09-22,NYG,CLE,0,21,15,6,-6,0,0,106.4,84.1,2,8,8,48,32,18,112,69,43,-43,80,-80,123,-123
578,324,False,2024,2024-09-22,ATL,KAN,1,17,22,-5,5,0,0,89.7,87.2,2,0,1,0,25,33,82,128,-46,46,12,-12,-34,34
579,304,False,2024,2024-09-22,ARI,DET,1,13,20,-7,7,0,0,76.5,111.2,1,2,7,13,18,43,77,187,-110,110,14,-14,-96,96
580,306,False,2024,2024-09-22,DAL,BAL,1,25,28,-3,3,-1,1,91.9,139.4,3,0,18,0,16,45,51,274,-223,223,179,-179,-44,44
581,308,False,2024,2024-09-22,HOU,MIN,0,7,34,-27,27,-2,2,72.8,115.5,5,4,49,25,14,28,38,118,-80,80,102,-102,22,-22
582,302,False,2024,2024-09-22,CHI,IND,0,16,21,-5,5,-1,1,80.8,36.7,4,1,31,11,28,33,63,150,-87,87,176,-176,89,-89
583,312,True,2024,2024-09-22,GNB,TEN,0,30,14,16,-16,3,-3,120.9,85.9,3,8,12,56,37,11,188,33,155,-155,-14,14,141,-141
584,314,True,2024,2024-09-22,PIT,LAC,1,20,10,10,-10,-1,1,96.0,99.0,2,5,13,44,31,20,114,61,53,-53,127,-127,180,-180
585,316,True,2024,2024-09-22,CAR,LVR,0,36,22,14,-14,1,-1,123.6,93.3,2,3,13,20,31,16,131,55,76,-76,30,-30,106,-106
586,318,True,2024,2024-09-22,LAR,SFO,1,27,24,3,-3,1,-1,101.6,136.5,3,1,23,4,26,34,98,137,-39,39,-90,90,-129,129
587,320,False,2024,2024-09-22,MIA,SEA,0,3,24,-21,21,2,-2,78.4,84.2,6,3,46,19,18,23,65,100,-35,35,-130,130,-165,165
588,310,False,2024,2024-09-22,NOR,PHI,1,12,15,-3,3,1,-1,69.1,86.3,1,4,12,23,29,25,89,172,-83,83,-158,158,-241,241
589,299,False,2024,2024-09-23,CIN,WAS,1,33,38,-5,5,0,0,127.5,140.6,2,2,12,6,20,32,124,108,16,-16,64,-64,80,-80
590,297,True,2024,2024-09-23,BUF,JAX,1,47,10,37,-37,2,-2,141.9,60.7,0,5,0,53,29,17,122,92,30,-30,119,-119,149,-149
591,295,True,2024,2024-09-26,DAL,NYG,0,20,15,5,-5,1,-1,125.5,80.9,1,1,8,4,23,24,80,26,54,-54,-64,64,-10,10
592,277,False,2024,2024-09-29,ARI,WAS,1,14,42,-28,28,0,0,104.7,96.3,4,0,27,0,32,37,181,216,-35,35,-118,118,-153,153
593,269,True,2024,2024-09-29,ATL,NOR,1,26,24,2,-2,1,-1,68.5,82.3,1,1,11,4,15,33,88,131,-43,43,-8,8,-51,51
594,271,False,2024,2024-09-29,CAR,CIN,1,24,34,-10,10,0,0,81.4,100.5,0,0,0,0,29,31,155,141,14,-14,-12,12,2,-2
595,273,True,2024,2024-09-29,CHI,LAR,1,24,18,6,-6,2,-2,106.6,74.4,3,3,24,21,28,26,131,119,12,-12,-70,70,-58,58
596,275,True,2024,2024-09-29,IND,PIT,1,27,24,3,-3,2,-2,110.3,100.4,2,4,14,30,32,30,133,122,11,-11,-57,57,-46,46
597,279,False,2024,2024-09-29,GNB,MIN,1,29,31,-2,2,-1,1,83.0,120.2,1,2,10,21,19,34,86,120,-34,34,125,-125,91,-91
598,285,False,2024,2024-09-29,CLE,LVR,0,16,20,-4,4,0,0,84.9,70.8,3,2,27,14,22,29,92,152,-60,60,33,-33,-27,27
599,283,True,2024,2024-09-29,DEN,NYJ,0,10,9,1,-1,0,0,67.9,68.0,0,5,0,41,31,23,126,64,62,-62,-124,124,-62,62
600,291,False,2024,2024-09-29,NWE,SFO,0,13,30,-17,17,-1,1,70.8,89.0,6,1,25,5,24,32,73,148,-75,75,-140,140,-215,215
601,289,True,2024,2024-09-29,KAN,LAC,0,17,10,7,-7,-2,2,89.0,89.9,3,2,17,10,26,24,101,55,46,-46,59,-59,105,-105
602,281,True,2024,2024-09-29,HOU,JAX,1,24,20,4,-4,-1,1,110.9,87.3,2,1,11,14,26,24,101,158,-57,57,179,-179,122,-122
603,293,False,2024,2024-09-29,PHI,TAM,0,16,33,-17,17,-2,2,85.1,99.1,6,2,44,13,20,25,113,111,2,-2,-220,220,-218,218
604,287,False,2024,2024-09-29,BUF,BAL,0,10,35,-25,25,0,0,72.2,132.8,3,1,27,1,23,34,81,271,-190,190,-1,1,-191,191
605,267,False,2024,2024-09-30,MIA,TEN,1,12,31,-19,19,0,0,73.3,50.1,2,1,18,8,30,40,106,142,-36,36,-24,24,-60,60
606,265,True,2024,2024-09-30,DET,SEA,1,42,29,13,-13,2,-2,158.3,85.6,3,3,26,12,28,19,116,133,-17,17,-110,110,-127,127
607,263,True,2024,2024-10-03,ATL,TAM,1,36,30,6,-6,0,0,112.9,136.3,4,1,32,7,18,26,73,160,-87,87,304,-304,217,-217
608,241,False,2024,2024-10-06,CIN,BAL,1,38,41,-3,3,0,0,137.0,119.6,3,1,21,3,23,34,71,175,-104,104,26,-26,-78,78
609,243,True,2024,2024-10-06,DEN,LVR,1,34,18,16,-16,3,-3,117.2,51.1,3,3,26,16,28,25,109,115,-6,6,-35,35,-41,41
610,245,False,2024,2024-10-06,BUF,HOU,0,20,23,-3,3,2,-2,56.4,97.6,1,1,5,0,28,28,150,94,56,-56,-205,205,-149,149
611,247,False,2024,2024-10-06,IND,JAX,0,34,37,-3,3,1,-1,122.7,119.5,4,0,35,0,20,23,99,126,-27,27,-23,23,-50,50
612,249,True,2024,2024-10-06,MIN,NYJ,1,23,17,6,-6,1,-1,54.6,52.9,4,3,32,26,30,14,82,36,46,-46,-47,47,-1,1
613,253,True,2024,2024-10-06,DAL,PIT,0,20,17,3,-3,-2,2,90.6,93.5,2,3,16,16,31,26,109,92,17,-17,202,-202,219,-219
614,255,True,2024,2024-10-06,GNB,LAR,0,24,19,5,-5,1,-1,95.7,75.8,2,3,22,24,30,28,126,134,-8,8,-34,34,-42,42
615,239,False,2024,2024-10-06,CAR,CHI,0,10,36,-26,26,-3,3,65.7,125.1,4,1,22,8,19,39,120,128,-8,8,-124,124,-132,132
616,259,True,2024,2024-10-06,ARI,SFO,0,24,23,1,-1,2,-2,79.2,60.5,1,2,6,13,26,26,169,153,16,-16,-42,42,-26,26
617,261,False,2024,2024-10-06,CLE,WAS,0,13,34,-21,21,1,-1,79.8,76.3,7,3,33,17,23,34,104,215,-111,111,-111,111,-222,222
618,251,True,2024,2024-10-06,MIA,NWE,0,15,10,5,-5,-2,2,63.1,64.3,3,2,15,12,41,19,193,151,42,-42,31,-31,73,-73
619,257,True,2024,2024-10-06,NYG,SEA,0,29,20,9,-9,0,0,109.6,92.8,3,7,12,53,34,11,175,102,73,-73,14,-14,87,-87
620,237,True,2024,2024-10-07,KAN,NOR,1,26,13,13,-13,0,0,86.6,77.6,2,1,10,8,39,15,139,46,93,-93,147,-147,240,-240
621,235,False,2024,2024-10-10,SEA,SFO,1,24,36,-12,12,-3,3,65.5,129.3,1,0,6,0,20,33,52,228,-176,176,51,-51,-125,125
622,233,True,2024,2024-10-13,BAL,WAS,1,30,23,7,-7,-1,1,114.7,108.4,2,3,15,16,37,18,176,52,124,-124,55,-55,179,-179
623,211,True,2024,2024-10-13,ATL,CAR,0,38,20,18,-18,1,-1,97.2,78.9,0,0,0,0,38,24,198,114,84,-84,4,-4,88,-88
624,213,True,2024,2024-10-13,CHI,JAX,1,35,16,19,-19,1,-1,124.4,88.9,3,4,5,30,29,20,152,68,84,-84,11,-11,95,-95
625,217,False,2024,2024-10-13,DEN,LAC,1,16,23,-7,7,-2,2,84.9,90.6,2,3,10,15,18,38,110,128,-18,18,-16,16,-34,34
626,219,False,2024,2024-10-13,ARI,GNB,0,13,34,-21,21,-2,2,97.7,119.5,0,0,0,0,23,38,89,179,-90,90,-44,44,-134,134
627,215,False,2024,2024-10-13,DAL,DET,1,9,47,-38,38,-5,5,42.2,145.3,4,3,26,26,17,36,53,184,-131,131,-110,110,-241,241
628,223,True,2024,2024-10-13,HOU,NWE,0,41,21,20,-20,3,-3,97.4,84.0,2,4,16,34,28,26,192,82,110,-110,-33,33,77,-77
629,225,True,2024,2024-10-13,CIN,NYG,0,17,7,10,-10,0,0,89.6,55.9,4,2,25,15,20,31,121,119,2,-2,-7,7,-5,5
630,227,True,2024,2024-10-13,IND,TEN,0,20,17,3,-3,0,0,77.6,63.0,0,0,0,0,28,28,80,146,-66,66,94,-94,28,-28
631,229,False,2024,2024-10-13,CLE,PHI,0,16,20,-4,4,0,0,90.5,124.7,5,1,24,8,25,36,100,116,-16,16,-112,112,-128,128
632,231,True,2024,2024-10-13,PIT,LVR,0,32,13,19,-19,3,-3,75.9,79.0,3,1,35,9,35,19,183,57,126,-126,-108,108,18,-18
633,221,False,2024,2024-10-13,NOR,TAM,1,27,51,-24,24,0,0,60.7,96.6,5,1,21,8,21,35,81,277,-196,196,-95,95,-291,291
634,209,True,2024,2024-10-14,BUF,NYJ,0,23,20,3,-3,1,-1,127.9,96.4,2,3,5,22,33,21,149,121,28,-28,-62,62,-34,34
635,207,True,2024,2024-10-17,DEN,NOR,0,33,10,23,-23,1,-1,79.6,89.0,0,6,0,36,35,21,225,97,128,-128,-10,10,118,-118
636,183,True,2024,2024-10-20,SEA,ATL,0,34,14,20,-20,3,-3,114.4,70.8,1,3,6,32,26,32,103,155,-52,52,22,-22,-30,30
637,184,True,2024,2024-10-20,DET,MIN,0,31,29,2,-2,0,0,140.0,101.2,4,4,33,15,27,21,144,139,5,-5,3,-3,8,-8
638,188,False,2024,2024-10-20,CLE,CIN,1,14,21,-7,7,-2,2,64.3,106.1,4,3,18,17,21,25,77,59,18,-18,95,-95,113,-113
639,187,True,2024,2024-10-20,IND,MIA,1,16,10,6,-6,1,-1,59.2,86.9,0,2,0,12,37,40,155,188,-33,33,-20,20,-53,53
640,190,False,2024,2024-10-20,TEN,BUF,0,10,34,-24,24,-2,2,74.5,115.1,3,1,15,8,24,20,89,74,15,-15,-115,115,-100,100
641,185,False,2024,2024-10-20,HOU,GNB,0,22,24,-2,2,3,-3,58.8,92.4,4,3,31,25,33,20,142,82,60,-60,-140,140,-80,80
642,195,False,2024,2024-10-20,NYG,PHI,1,3,28,-25,25,0,0,66.0,99.3,8,5,62,44,18,45,76,269,-193,193,-27,27,-220,220
643,205,False,2024,2024-10-20,CAR,WAS,0,7,40,-33,33,-2,2,43.3,127.8,2,1,4,4,23,37,95,214,-119,119,-122,122,-241,241
644,203,True,2024,2024-10-20,KAN,SFO,0,28,18,10,-10,1,-1,44.4,36.3,2,1,9,3,39,24,184,101,83,-83,-64,64,19,-19
645,191,False,2024,2024-10-20,NWE,JAX,0,16,32,-16,16,0,0,109.7,121.5,2,0,19,0,15,39,38,171,-133,133,64,-64,-69,69
646,197,False,2024,2024-10-20,NYJ,PIT,0,15,37,-22,22,-2,2,70.0,108.4,1,1,7,4,15,36,54,149,-95,95,9,-9,-86,86
647,200,True,2024,2024-10-20,LAR,LVR,1,20,15,5,-5,3,-3,62.6,31.9,1,2,10,11,28,29,115,122,-7,7,-51,51,-58,58
648,180,False,2024,2024-10-21,TAM,BAL,1,31,41,-10,10,-1,1,97.5,156.1,3,2,14,17,30,30,125,244,-119,119,92,-92,-27,27
649,179,True,2024,2024-10-21,ARI,LAC,1,17,15,2,-2,1,-1,67.0,95.7,0,3,0,13,29,22,181,59,122,-122,-191,191,-69,69
650,177,True,2024,2024-10-24,LAR,MIN,1,30,20,10,-10,-1,1,124.5,124.1,0,3,0,28,32,22,107,64,43,-43,67,-67,110,-110
651,150,True,2024,2024-10-27,HOU,IND,1,23,20,3,-3,1,-1,99.5,43.7,2,5,18,35,29,26,96,163,-67,67,127,-127,60,-60
652,151,False,2024,2024-10-27,BAL,CLE,0,24,29,-5,5,1,-1,101.8,114.0,3,2,26,13,21,23,124,80,44,-44,-58,58,-14,14
653,153,False,2024,2024-10-27,TEN,DET,0,14,52,-38,38,-4,4,66.3,119.6,1,4,8,33,32,24,158,164,-6,6,197,-197,191,-191
654,156,True,2024,2024-10-27,GNB,JAX,0,30,27,3,-3,1,-1,93.4,103.5,1,1,0,9,39,23,170,91,79,-79,-47,47,32,-32
655,157,False,2024,2024-10-27,MIA,ARI,1,27,28,-1,1,0,0,97.9,116.3,1,0,7,0,25,26,150,82,68,-68,-80,80,-12,12
656,158,True,2024,2024-10-27,ATL,TAM,0,31,26,5,-5,3,-3,145.9,94.6,2,0,11,0,29,22,129,102,27,-27,-65,65,-38,38
657,163,False,2024,2024-10-27,NOR,LAC,0,8,26,-18,18,0,0,73.6,108.3,5,3,32,23,21,29,117,122,-5,5,-7,7,-12,12
658,164,False,2024,2024-10-27,LVR,KAN,1,20,27,-7,7,0,0,117.9,95.5,5,1,14,10,21,29,33,82,-49,49,-57,57,-106,106
659,149,False,2024,2024-10-27,CAR,DEN,0,14,28,-14,14,0,0,74.9,123.7,2,2,9,17,20,32,69,102,-33,33,-83,83,-116,116
660,170,False,2024,2024-10-27,SEA,BUF,1,10,31,-21,21,-1,1,78.5,102.7,1,1,11,2,17,34,32,164,-132,132,-80,80,-212,212
661,171,True,2024,2024-10-27,SFO,DAL,1,30,24,6,-6,2,-2,114.3,78.4,2,2,14,7,36,19,223,56,167,-167,10,-10,177,-177
662,174,True,2024,2024-10-27,WAS,CHI,1,18,15,3,-3,1,-1,92.7,55.0,2,3,13,26,32,33,168,202,-34,34,208,-208,174,-174
663,161,True,2024,2024-10-27,NWE,NYJ,1,25,22,3,-3,0,0,73.6,109.8,2,1,19,9,31,28,112,112,0,0,-88,88,-88,88
664,166,True,2024,2024-10-27,PHI,CIN,0,37,17,20,-20,2,-2,132.5,83.4,0,1,0,12,39,20,161,58,103,-103,14,-14,117,-117
665,147,False,2024,2024-10-28,NYG,PIT,0,18,26,-8,8,-1,1,72.7,112.1,4,4,27,19,25,31,157,167,-10,10,-22,22,-32,32
666,145,True,2024,2024-10-31,NYJ,HOU,1,21,13,8,-8,0,0,118.1,49.8,2,8,18,56,21,36,100,187,-87,87,58,-58,-29,29
667,140,False,2024,2024-11-03,JAX,PHI,0,23,28,-5,5,-2,2,40.9,128.8,2,3,14,20,18,46,60,237,-177,177,-55,55,-232,232
668,119,True,2024,2024-11-03,TEN,NWE,1,20,17,3,-3,2,-2,90.5,67.6,1,4,7,21,39,20,167,110,57,-57,48,-48,105,-105
669,120,True,2024,2024-11-03,LAC,CLE,0,27,10,17,-17,3,-3,125.8,48.6,6,6,36,22,23,24,96,79,17,-17,33,-33,50,-50
670,122,False,2024,2024-11-03,MIA,BUF,0,27,30,-3,3,0,0,124.9,95.1,1,1,7,4,31,19,149,94,55,-55,-7,7,48,-48
671,124,True,2024,2024-11-03,CIN,LVR,1,41,24,17,-17,1,-1,115.5,85.0,1,5,8,41,31,21,130,60,70,-70,86,-86,156,-156
672,125,False,2024,2024-11-03,NOR,CAR,0,22,23,-1,1,1,-1,90.1,76.8,1,1,6,5,41,23,197,80,117,-117,64,-64,181,-181
673,121,False,2024,2024-11-03,CHI,ARI,0,9,29,-20,20,2,-2,68.9,84.8,6,3,45,17,23,34,69,213,-144,144,35,-35,-109,109
674,128,True,2024,2024-11-03,MIN,IND,1,21,13,8,-8,-1,1,108.6,60.6,4,3,30,20,32,19,133,68,65,-65,123,-123,188,-188
675,130,True,2024,2024-11-03,WAS,NYG,0,27,22,5,-5,1,-1,128.8,117.8,0,2,0,12,38,31,149,164,-15,15,47,-47,32,-32
676,133,True,2024,2024-11-03,BAL,DEN,1,41,10,31,-31,1,-1,158.3,72.8,1,4,11,28,34,30,127,122,5,-5,72,-72,77,-77
677,135,False,2024,2024-11-03,DAL,ATL,0,21,27,-6,6,1,-1,87.7,142.7,3,2,7,12,21,30,137,100,37,-37,31,-31,68,-68
678,138,True,2024,2024-11-03,LAR,SEA,0,26,20,6,-6,2,-2,83.3,85.0,0,7,0,46,24,33,68,107,-39,39,-19,19,-58,58
679,126,False,2024,2024-11-03,GNB,DET,1,14,24,-10,10,-1,1,69.7,107.8,0,1,0,8,23,32,138,124,14,-14,136,-136,150,-150
680,117,True,2024,2024-11-04,KAN,TAM,1,30,24,6,-6,-1,1,116.8,110.8,4,2,31,11,35,19,124,95,29,-29,71,-71,100,-100
681,115,True,2024,2024-11-07,BAL,CIN,1,35,34,1,-1,1,-1,141.4,107.8,0,3,0,7,25,16,99,49,50,-50,-131,131,-81,81
682,91,False,2024,2024-11-10,NYJ,ARI,0,6,31,-25,25,-1,1,72.4,125.5,3,1,23,7,17,32,79,147,-68,68,-131,131,-199,199
683,92,True,2024,2024-11-10,PIT,WAS,0,28,27,1,-1,-1,1,90.4,66.1,3,3,23,20,43,22,140,60,80,-80,-10,10,70,-70
684,95,False,2024,2024-11-10,TAM,SFO,1,20,23,-3,3,1,-1,82.0,117.6,2,3,11,15,27,22,110,75,35,-35,-233,233,-198,198
685,94,True,2024,2024-11-10,CAR,NYG,1,20,17,3,-3,2,-2,86.4,48.8,1,2,8,15,32,34,188,167,21,-21,-57,57,-36,36
686,96,False,2024,2024-11-10,DEN,KAN,0,14,16,-2,2,0,0,115.3,89.7,2,4,33,23,23,19,78,57,21,-21,-61,61,-40,40
